1,1.60, 943.13 , 20.6 
3,1.70, 475.29 , 8.5 
4,1.90, 688.95 , 11.6 
5,1.10, 700.91 , 24 
6,1.60, 1418.75 , 1.4 
7,1.20, 453.33 , 9.4 
8,1.30, 413.85 , 4.9 
9,1.10, 1706.36 , 2 
10,1.10, 259.09 , 9.7 
END,END,END,END
