1,1-1,.6, 2 , 3 , 4 , 5 , 6 , 7 , 22.9 , 2.74 , 20.1 , 16.3547599674532 , .642960279054726 , 97.5892322496944 , 38.1 , 19.4 , 18.7 , .187165775401069 ,粘土, 1 , 76.3 , 13.4 , 1 , .1 , 16.4296027905473 , 1 
 0 
2,1-2,3.6, 0 , 0 , 0 , 0 , 0 , 0 , 20.8 , 2.72 , 19.3 , 15.976821192053 , .66954913492228 , 84.498652972746 , 33 , 19 , 14 , .128571428571429 ,粉质粘土, 1 , 49 , 20 , 1 , .14 , 11.9253509637306 , 0 
 0 
3,1-3,4.6, 0 , 0 , 0 , 0 , 0 , 0 , 21.1 , 2.71 , 20.1 , 16.597853014038 , .60117224062189 , 95.1158355895614 , 30.9 , 17.6 , 13.3 , .263157894736842 ,粉质粘土, 4 , 60 , 9.3 , 0 , 0 , 0 , 135 
 0 
4,1-4,5.6, 0 , 0 , 0 , 0 , 0 , 0 , 22.6 , 2.7 , 19.7 , 16.068515497553 , .647815879695431 , 94.1934304368833 , 29.5 , 18.3 , 11.2 , .383928571428572 ,粉质粘土, 1 , 31.8 , 23 , 1 , .12 , 13.7317989974619 , 0 
 0 
5,1-5,8, 0 , 0 , 0 , 0 , 0 , 0 , 19.9 , 2.73 , 20.6 , 17.1809841534612 , .558243361432039 , 97.3177716984169 , 37.4 , 21.4 , 16 ,-.09375 ,粉质粘土, 0 , 0 , 0 , 1 , .1 , 15.5824336143204 , 0 
 0 
6,1-6,9.3, 0 , 0 , 0 , 0 , 0 , 0 , 21.3 , 2.73 , 20.2 , 16.6529266281946 , .607654624183168 , 95.694161923257 , 34.8 , 18.2 , 16.6 , .186746987951807 ,粉质粘土, 1 , 66.3 , 20.6 , 1 , .13 , 12.3665740321782 , 0 
 0 
7,2-1,3.1, 0 , 0 , 0 , 0 , 0 , 0 , 23.7 , 2.73 , 19.9 , 16.0873080032336 , .664178649070352 , 97.4150555585635 , 35.9 , 18.9 , 17 , .282352941176471 ,粉质粘土, 4 , 95 , 7.6 , 0 , 0 , 0 , 145 
 0 
8,2-2,4.3, 0 , 0 , 0 , 0 , 0 , 0 , 21.7 , 2.72 , 19.7 , 16.1873459326212 , .647835791675127 , 91.1095076228808 , 31.8 , 17.3 , 14.5 , .303448275862069 ,粉质粘土, 1 , 42.1 , 16.1 , 1 , .21 , 7.84683710321489 , 0 
 0 
9,R2-3,5.9, 26.9 , 57.1 , 9.9 , 4.4 , 1.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,砾砂, 0 , 0 , 0 , 0 , 0 , 0 , 0 
 0 
11,2-4,8.9, 0 , 0 , 0 , 0 , 0 , 0 , 19 , 2.72 , 20.6 , 17.3109243697479 , .540881782524272 , 95.547680971638 , 31.4 , 17.8 , 13.6 , .088235294117647 ,粉质粘土, 1 , 57.7 , 23.3 , 1 , .12 , 12.8406815210356 , 0 
 0 
12,2-5,10, 0 , 0 , 0 , 0 , 0 , 0 , 23.8 , 2.7 , 19.5 , 15.751211631664 , .681010681538461 , 94.3597534400359 , 0 , 0 , 0 , 0 ,, 0 , 0 , 0 , 1 , .28 , 6.00360957692308 , 0 
 0 
13,3-1,2.5, 0 , 0 , 0 , 0 , 0 , 0 , 21.9 , 2.72 , 20 , 16.4068908941756 , .6257856636 , 95.189141370416 , 32.2 , 18.3 , 13.9 , .258992805755396 ,粉质粘土, 1 , 52.5 , 16.6 , 1 , .12 , 13.5482138633333 , 0 
 0 
14,3-2,4.3, 0 , 0 , 0 , 0 , 0 , 0 , 19 , 2.73 , 19.9 , 16.7226890756303 , .60094793241206 , 86.3136341809286 , 31.8 , 15.6 , 16.2 , .209876543209877 ,粉质粘土, 1 , 42.1 , 24 , 1 , .2 , 8.0047396620603 , 0 
 0 
15,3-3,9.1, 0 , 0 , 0 , 0 , 0 , 0 , 22.9 , 2.73 , 20.7 , 16.8429617575264 , .589515839637681 , 100 , 41.3 , 22.8 , 18.5 , 5.40540540540529E-03 ,粘土, 1 , 83.9 , 22.2 , 0 , 0 , 0 , 0 
 0 
16,4-1,2.6, 0 , 0 , 0 , 0 , 0 , 0 , 25 , 2.73 , 19.1 , 15.28 , .752104352094241 , 90.7453863416125 , 33.5 , 20.4 , 13.1 , .351145038167939 ,粉质粘土, 1 , 53.5 , 16.5 , 1 , .14 , 12.5150310863874 , 0 
 0 
17,4-2,3.6, 0 , 0 , 0 , 0 , 0 , 0 , 19.9 , 2.71 , 19.5 , 16.2635529608007 , .634084604025641 , 85.0501646903561 , 32.2 , 18.1 , 14.1 , .127659574468085 ,粉质粘土, 1 , 56.9 , 24.7 , 1 , .14 , 11.6720328858974 , 0 
 0 
18,4-3,4.6, 0 , 0 , 0 , 0 , 0 , 0 , 19.8 , 2.72 , 19.6 , 16.3606010016695 , .630385582857143 , 85.4334259294201 , 28.8 , 16.3 , 12.5 , .28 ,粉质粘土, 1 , 34.7 , 24.2 , 1 , .13 , 12.5414275604396 , 0 
 0 
19,5-1,1.7, 0 , 0 , 0 , 0 , 0 , 0 , 18.4 , 2.7 , 20.7 , 17.4831081081081 , .514487860869565 , 96.5620450520115 , 28.2 , 17.7 , 10.5 , 6.66666666666666E-02 ,粉质粘土, 1 , 62.1 , 24.8 , 1 , .08 , 18.9310982608696 , 0 
 0 
20,5-2,3.6, 0 , 0 , 0 , 0 , 0 , 0 , 20.8 , 2.72 , 19.9 , 16.4735099337748 , .619210970050252 , 91.367890325665 , 30.9 , 16.7 , 14.2 , .288732394366197 ,粉质粘土, 1 , 35.2 , 26.5 , 1 , .14 , 11.5657926432161 , 0 
 0 
21,6-1,1.5, 0 , 0 , 0 , 0 , 0 , 0 , 19.7 , 2.71 , 19.4 , 16.2071846282373 , .639767924510309 , 83.4474470423997 , 28.4 , 16.3 , 12.1 , .28099173553719 ,粉质粘土, 1 , 22.5 , 27.4 , 1 , .18 , 9.10982180283505 , 0 
 0 
22,6-2,3.6, 0 , 0 , 0 , 0 , 0 , 0 , 21.1 , 2.72 , 19.6 , 16.1849710982659 , .64807758 , 88.5572989579427 , 30.9 , 17.4 , 13.5 , .274074074074074 ,粉质粘土, 1 , 49.2 , 16 , 1 , .16 , 10.300484875 , 0 
 0 
23,R6-3,5.7, .9 , 12 , 27.9 , 19.6 , 39.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,粉砂, 0 , 0 , 0 , 0 , 0 , 0 , 0 
 0 
24,7-1,1.5, 0 , 0 , 0 , 0 , 0 , 0 , 23.2 , 2.72 , 19.4 , 15.7467532467532 , .693942083298969 , 90.9355427761442 , 32.9 , 18.7 , 14.2 , .316901408450704 ,粉质粘土, 0 , 22.8 , 21.8 , 1 , .18 , 9.41078935166094 , 0 
 0 
25,7-2,3.3, 0 , 0 , 0 , 0 , 0 , 0 , 25 , 2.73 , 19.3 , 15.44 , .733947830310881 , 92.9902605898993 , 37.7 , 19.7 , 18 , .294444444444444 ,粘土, 1 , 31.3 , 15.4 , 1 , .2 , 8.6697391515544 , 0 
 0 
26,7-3,5.5, 4.7 , 26.1 , 16.7 , 12.1 , 40.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,粉砂, 0 , 0 , 0 , 0 , 0 , 0 , 0 
 0 
27,8-1,2.1, 0 , 0 , 0 , 0 , 0 , 0 , 20.6 , 2.71 , 19.5 , 16.1691542288557 , .643624714307692 , 86.7368806060355 , 29.8 , 17.3 , 12.5 , .264 ,粉质粘土, 1 , 44.9 , 23.8 , 1 , .1 , 16.4362471430769 , 0 
 0 
28,8-2,4.1, 0 , 0 , 0 , 0 , 0 , 0 , 23.2 , 2.72 , 19.7 , 15.9902597402597 , .668146010964467 , 94.4464218366125 , 31.6 , 17.6 , 14 , .4 ,粉质粘土, 4 , 40 , 7.6 , 0 , 0 , 0 , 126 
 0 
29,8-3,5.3, 33 , 43.7 , 5.7 , 2.9 , 14.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,砾砂, 0 , 0 , 0 , 0 , 0 , 0 , 0 
 0 
