2,3.8,6.,2
2,3.9,6.,3
2,4.,6.,4
2,4.1,6.,3
2,4.2,6.,4
2,4.3,6.,4.5
2,4.4,6.,4.5
2,4.5,6.,5
2,4.6,6.,6
2,4.7,6.,8
2,4.8,6.,7
2,4.9,6.,7
3,4.,6.,4.5
3,4.1,6.,4.5
3,4.2,6.,4
3,4.3,6.,4.5
3,4.4,6.,4.5
3,4.5,6.,4
3,4.6,6.,5.5
3,4.7,6.,5.5
3,4.8,6.,5.5
3,4.9,6.,6
3,5.,6.,5.5
3,5.1,6.,6
3,5.2,6.,5
3,5.3,6.,6
4,3.7,4.,4
4,3.8,6.,4.5
4,3.9,6.,4.5
4,4.,6.,4.5
4,4.1,6.,4
4,4.2,6.,4.5
4,4.3,6.,4.5
4,4.4,6.,4
4,4.5,6.,3
4,4.6,6.,4
4,4.7,6.,4.5
4,4.8,6.,5
4,4.9,6.,5
4,5.,6.,5
4,5.1,6.,5.5
4,5.2,6.,5
4,5.3,6.,5
4,5.4,6.,5
5,4.,6.,4
5,4.1,6.,5
5,4.2,6.,6
5,4.3,6.,6
5,4.4,6.,7
5,4.5,6.,6
5,4.6,6.,7
5,4.7,6.,7
5,4.8,6.,6
5,4.9,6.,7
5,5.,6.,7
5,5.1,6.,8
5,5.2,6.,7
5,5.3,6.,7
6,3.9,6.,4
6,4.,6.,4
6,4.1,6.,4
6,4.2,6.,3
6,4.3,6.,4
6,4.4,6.,4
6,4.5,6.,4.5
6,4.6,6.,3
6,4.7,6.,4
6,4.8,6.,4
6,4.9,6.,4
6,5.,6.,5
6,5.1,6.,4
6,5.2,6.,5
6,5.3,6.,5
9,4.1,4.6,4.5
9,4.2,4.6,5.5
9,4.3,4.6,5
9,4.4,4.6,5
9,4.5,4.6,5
9,4.6,4.6,5.5
9,4.7,6.6,6.5
9,4.8,6.6,8
9,4.9,6.6,7
9,5.,6.6,8
9,5.1,6.6,8
9,5.2,6.6,8
9,5.3,6.6,7.5
9,5.4,6.6,7.5
12,4.,6.,3
12,4.1,6.,4
12,4.2,6.,4
12,4.3,6.,4
12,4.4,6.,4
12,4.5,6.,4
12,4.6,6.,6
12,4.7,6.,6
12,4.8,6.,5
12,4.9,6.,4.5
12,5.,6.,5.5
12,5.1,6.,4
12,5.2,6.,5
15,4.,4.8,4
15,4.1,4.8,3.5
15,4.2,4.8,5
15,4.3,4.8,3.5
15,4.4,4.8,3.5
15,4.5,4.8,3
15,4.6,4.8,3
15,4.7,4.8,2.5
15,4.8,4.8,3.5
15,4.9,4.8,4
15,5.,6.,4
15,5.1,6.,4
15,5.2,6.,4.5
15,5.3,6.,4.5
15,5.4,6.,4
15,5.5,6.,4.5
15,5.6,6.,4.5
15,5.7,6.,5
15,5.8,6.,5
15,5.9,6.,4.5
15,6.,6.,5.5
16,3.8,6.,5
16,3.9,6.,4.5
16,4.,6.,5
16,4.1,6.,5
16,4.2,6.,5
16,4.3,6.,6
16,4.4,6.,6
16,4.5,6.,6.5
16,4.6,6.,6.5
16,4.7,6.,6
16,4.8,6.,5
16,4.9,6.,6
16,5.,6.,5.5
16,5.1,6.,6
16,5.2,6.,7
16,5.3,8.,7
18,4.1,4.8,5
18,4.2,4.8,4
18,4.3,4.8,4
18,4.4,4.8,4
18,4.5,4.8,3.5
18,4.6,4.8,4.5
18,4.7,4.8,4.5
18,4.8,6.,5
18,4.9,6.,6
18,5.,6.,7
18,5.1,6.,7
18,5.2,6.,8
18,5.3,6.,9
18,5.4,6.,9
18,5.5,6.,10
18,5.6,6.,8
19,4.3,4.8,4
19,4.4,4.8,3
19,4.5,4.8,4
19,4.6,4.8,4
19,4.7,5.8,3
19,4.8,5.8,5
19,4.9,5.8,4.5
19,5.,5.8,4.5
19,5.1,5.8,4
19,5.2,5.8,5
19,5.3,5.8,5
19,5.4,5.8,5
19,5.5,5.8,6
19,5.6,5.8,6
END,END,END,END
