10-2,不固结不排水剪UU,19.21,22.69,,,,,
50,,,3.91,8,
100,,,3.91,8,
0.053,0.106,0.207,0.308,0.511,0.713,0.920,1.124,1.328,1.833,2.333,2.833,3.333,3.833,4.333,4.833,5.336,5.840,6.344,6.847,7.351,7.851,8.351,8.851,9.353,9.853,10.416,10.416,10.416,10.416,12.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.815,14.523,34.492,47.199,61.722,76.244,94.398,107.105,123.443,148.858,168.827,190.611,208.764,223.287,232.364,237.810,243.256,250.517,254.148,259.594,261.409,263.224,263.224,261.409,259.594,255.963,143.412,143.412,143.412,143.412,239.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.543,0.000,1.630,2.717,4.348,7.065,9.783,10.870,12.500,8.696,7.065,7.065,5.978,5.435,4.891,4.348,3.804,3.261,2.174,2.174,1.087,0.000,-0.543,-1.087,-1.630,-2.174,38.043,38.043,38.043,38.043,-3.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51,12.08,28.65,39.16,51.08,62.93,77.71,87.95,101.10,121.13,136.50,153.13,166.62,177.05,183.04,186.09,189.08,193.41,194.88,197.69,197.70,197.71,196.34,193.62,190.92,186.92,103.89,103.89,103.89,103.89,168.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.51,112.08,128.65,139.16,151.08,162.93,177.71,187.95,201.10,221.13,236.50,253.13,266.62,277.05,283.04,286.09,289.08,293.41,294.88,297.69,297.70,297.71,296.34,293.62,290.92,286.92,203.89,203.89,203.89,203.89,268.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.02,1.12,1.29,1.39,1.51,1.63,1.78,1.88,2.01,2.21,2.37,2.53,2.67,2.77,2.83,2.86,2.89,2.93,2.95,2.98,2.98,2.98,2.96,2.94,2.91,2.87,2.04,2.04,2.04,2.04,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76,6.04,14.33,19.58,25.54,31.47,38.86,43.97,50.55,60.57,68.25,76.56,83.31,88.53,91.52,93.05,94.54,96.70,97.44,98.85,98.85,98.85,98.17,96.81,95.46,93.46,51.94,51.94,51.94,51.94,84.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.76,106.04,114.33,119.58,125.54,131.47,138.86,143.97,150.55,160.57,168.25,176.56,183.31,188.53,191.52,193.05,194.54,196.70,197.44,198.85,198.85,198.85,198.17,196.81,195.46,193.46,151.94,151.94,151.94,151.94,184.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,0.13,0.26,0.39,0.64,0.89,1.15,1.41,1.66,2.29,2.92,3.54,4.17,4.79,5.42,6.04,6.67,7.30,7.93,8.56,9.19,9.81,10.44,11.06,11.69,12.32,13.02,13.02,13.02,13.02,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,3.91,8,
0.052,0.104,0.222,0.325,0.533,0.736,0.939,1.142,1.344,1.844,2.348,2.852,3.356,3.859,4.360,4.864,5.368,5.872,6.375,6.879,7.383,7.887,8.388,8.891,9.393,9.896,10.401,10.902,11.403,12.705,12.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.346,10.016,15.023,11.685,13.354,18.362,28.378,66.771,90.140,116.849,141.888,161.919,186.958,203.651,222.013,237.036,243.713,260.406,268.752,280.437,290.453,302.137,308.815,312.153,315.492,318.830,322.169,323.838,323.838,76.786,320.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.010,1.515,2.020,2.020,2.020,3.030,2.525,3.535,4.545,5.050,5.556,6.061,7.071,6.061,6.566,7.071,7.071,6.061,6.566,6.061,6.061,6.061,5.050,5.050,4.545,4.545,4.545,4.545,3.535,-5.556,3.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.95,8.33,12.48,9.69,11.05,15.15,23.36,54.82,73.81,95.07,114.70,130.04,149.17,161.43,174.82,185.41,189.35,200.96,205.99,213.47,219.57,226.82,230.22,231.08,231.90,232.69,233.43,232.95,231.26,53.79,225.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.95,158.33,162.48,159.69,161.05,165.15,173.36,204.82,223.81,245.07,264.70,280.04,299.17,311.43,324.82,335.41,339.35,350.96,355.99,363.47,369.57,376.82,380.22,381.08,381.90,382.69,383.43,382.95,381.26,203.79,375.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05,1.06,1.08,1.06,1.07,1.10,1.16,1.37,1.49,1.63,1.76,1.87,1.99,2.08,2.17,2.24,2.26,2.34,2.37,2.42,2.46,2.51,2.53,2.54,2.55,2.55,2.56,2.55,2.54,1.36,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.47,4.17,6.24,4.85,5.52,7.58,11.68,27.41,36.91,47.54,57.35,65.02,74.59,80.71,87.41,92.70,94.68,100.48,102.99,106.74,109.79,113.41,115.11,115.54,115.95,116.34,116.71,116.47,115.63,26.90,112.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.47,154.17,156.24,154.85,155.52,157.58,161.68,177.41,186.91,197.54,207.35,215.02,224.59,230.71,237.41,242.70,244.68,250.48,252.99,256.74,259.79,263.41,265.11,265.54,265.95,266.34,266.71,266.47,265.63,176.90,262.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,0.13,0.28,0.41,0.67,0.92,1.17,1.43,1.68,2.31,2.94,3.57,4.20,4.82,5.45,6.08,6.71,7.34,7.97,8.60,9.23,9.86,10.49,11.11,11.74,12.37,13.00,13.63,14.25,15.88,15.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,3.91,8,
0.055,0.114,0.218,0.328,0.536,0.739,0.943,1.150,1.352,1.855,2.357,2.865,3.369,3.869,4.374,4.874,5.374,5.877,6.379,6.882,7.384,7.888,8.392,8.901,9.406,9.907,10.408,10.915,11.417,11.922,12.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000,2.045,2.045,2.045,2.045,2.045,2.045,2.045,2.045,14.313,22.492,28.626,108.368,171.753,216.736,251.496,284.211,310.792,331.238,349.640,366.080,380.586,395.092,403.381,413.742,422.031,428.248,432.392,436.537,438.609,440.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.943,-0.472,-0.472,-0.472,0.000,0.472,0.472,0.472,0.472,0.943,2.359,4.245,8.019,14.151,20.283,25.472,30.660,34.434,37.736,40.094,41.981,41.981,42.925,42.453,41.981,40.566,40.094,39.151,37.736,36.321,34.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.70,1.70,1.70,1.69,1.69,1.68,1.68,1.67,11.64,18.18,22.99,86.45,136.12,170.64,196.69,220.80,239.82,253.87,266.14,276.74,285.71,294.53,298.57,304.06,307.95,310.26,310.98,311.68,310.85,310.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201.70,201.70,201.70,201.69,201.69,201.68,201.68,201.67,211.64,218.18,222.99,286.45,336.12,370.64,396.69,420.80,439.82,453.87,466.14,476.74,485.71,494.53,498.57,504.06,507.95,510.26,510.98,511.68,510.85,510.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.06,1.09,1.11,1.43,1.68,1.85,1.98,2.10,2.20,2.27,2.33,2.38,2.43,2.47,2.49,2.52,2.54,2.55,2.55,2.56,2.55,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.85,0.85,0.85,0.85,0.84,0.84,0.84,0.84,5.82,9.09,11.49,43.23,68.06,85.32,98.35,110.40,119.91,126.93,133.07,138.37,142.86,147.26,149.28,152.03,153.98,155.13,155.49,155.84,155.43,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,200.85,200.85,200.85,200.85,200.84,200.84,200.84,200.84,205.82,209.09,211.49,243.23,268.06,285.32,298.35,310.40,319.91,326.93,333.07,338.37,342.86,347.26,349.28,352.03,353.98,355.13,355.49,355.84,355.43,355.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.14,0.27,0.41,0.67,0.92,1.18,1.44,1.69,2.32,2.95,3.58,4.21,4.84,5.47,6.09,6.72,7.35,7.97,8.60,9.23,9.86,10.49,11.13,11.76,12.38,13.01,13.64,14.27,14.90,15.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 31 , 22 , 27 , 29 , 0 , 0 , 0 , 0 
216,398,533,712,,,,
116,198,233,312,,,,
216,398,533,712,,,,
 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 31 , 31 , 31 , 31 ,,,,
10-1,固结不排水剪CU,19.85,23.14,7.35,27.52,,7.34936923703479,27.5197976216644
50,,5,3.91,8,
0.055,0.110,0.214,0.319,0.524,0.728,0.933,1.142,1.347,1.850,2.354,2.858,3.362,3.865,4.366,4.868,5.371,5.873,6.375,6.884,7.387,7.891,8.393,8.894,9.395,9.897,10.398,10.900,11.403,12.076,12.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.892,16.899,25.036,29.417,38.805,45.690,51.323,56.956,61.337,73.855,85.121,94.510,104.524,113.286,120.171,125.178,130.185,135.819,138.948,142.077,145.207,148.336,150.214,152.092,153.969,155.221,156.473,158.976,162.106,88.251,165.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.532,0.000,1.064,2.128,4.255,4.787,5.851,7.447,8.511,9.043,10.106,9.043,8.511,7.979,7.447,6.383,4.787,3.723,3.723,2.128,1.596,0.000,-1.064,-1.064,-1.596,-2.660,-3.192,-3.723,-3.723,-53.723,-4.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.26,14.56,21.55,25.29,33.27,39.07,43.77,48.44,52.03,62.24,71.26,78.60,86.35,92.96,97.95,101.34,104.68,108.46,110.19,111.88,113.54,115.17,115.80,116.41,117.00,117.09,117.18,118.17,119.60,64.46,120.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.79,64.56,70.48,73.16,79.01,84.28,87.92,90.99,93.52,103.20,111.16,119.56,127.84,134.98,140.50,144.96,149.89,154.73,156.47,159.75,161.94,165.17,166.86,167.47,168.59,169.75,170.37,171.90,173.33,168.18,174.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.53,50.00,48.94,47.87,45.75,45.21,44.15,42.55,41.49,40.96,39.89,40.96,41.49,42.02,42.55,43.62,45.21,46.28,46.28,47.87,48.40,50.00,51.06,51.06,51.60,52.66,53.19,53.72,53.72,103.72,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.20,1.29,1.44,1.53,1.73,1.86,1.99,2.14,2.25,2.52,2.79,2.92,3.08,3.21,3.30,3.32,3.32,3.34,3.38,3.34,3.35,3.30,3.27,3.28,3.27,3.22,3.20,3.20,3.23,1.62,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.13,7.28,10.77,12.64,16.63,19.53,21.88,24.22,26.01,31.12,35.63,39.30,43.17,46.48,48.98,50.67,52.34,54.23,55.10,55.94,56.77,57.58,57.90,58.20,58.50,58.55,58.59,59.09,59.80,32.23,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.66,57.28,59.71,60.51,62.38,64.75,66.03,66.77,67.50,72.08,75.53,80.26,84.66,88.50,91.53,94.29,97.55,100.51,101.37,103.81,105.17,107.58,108.96,109.27,110.09,111.21,111.78,112.81,113.53,135.95,114.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,0.14,0.27,0.41,0.67,0.93,1.19,1.45,1.71,2.35,3.00,3.64,4.28,4.92,5.56,6.19,6.83,7.47,8.11,8.76,9.40,10.04,10.68,11.32,11.95,12.59,13.23,13.87,14.51,15.37,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,5,3.91,8,
