533,2,12.52,1000,6.27,2000
3,6.8,12.52,13,6.27,13.4,5.05
1,1,5300,2
2,2.6,4150,3
3,3.7,2100,2
4,5.6,1700,3
5,6.4,1900,3
6,8,15000,36
7,9.9,4200,2
0,11.3,4000,66
8,13.4,12000,66

