1,1.90, 570.53 , 11.1 
2,1.20, 1118.33 , 17.8 
3,1.40, 2027.86 , 21.7 
4,1.80, 1305 , 15 
5,1.40, 457.86 , 8.9 
6,1.50, 2148 , 2.5 
7,1.20, 1795 , 22.7 
8,1.30, 2625.38 , 23.3 
9,1.40, 3030.71 , 2.9 
10,1.40, 1435 , 19.3 
END,END,END,END
