1, 9.9 , 12.4 
2, 9.8 , 12.8 
3, 10.2 , 12.2 
4, 9.6 , 12.2 
5, 9.8 , 11.5 
6, 10 , 13.5 
7, 11.7 , 13.2 
8, 11 , 12.3 
9, 12.4 , 14 
10, 11.7 , 13.3 
11, 10.9 , 13 
12, 11.7 , 14 
13, 12.4 , 14 
14, 12.5 , 14.5 
16, 12 , 13.8 
17, 13.5 , 14.8 
18, 12.8 , 14.5 
19, 13.5 , 16.3 
20, 13.6 , 14.5 
END,END,END
