2-1,3,14.0,8.15,2000-4-9,100,,19,
 50 , 100 , 150 , 200 
 15 , 18 , 18 , 19 
 18.8 , 21 , 42.7 , 37.9 
 0 , 1 , 0 , 0 
 0.2 , 0.4000001 , 0.6025 , 0.8074999 , 1.007779 , 1.208287 , 1.408794 , 1.609302 , 1.80981 , 2.010672 , 2.212285 , 2.413898 , 2.615511 , 2.817124 , 3.018578 , 3.219559 , 3.420539 , 3.62152 , 3.8225 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 6.402305 , 9.934612 , 12.36306 , 13.46692 , 14.79154 , 15.89536 , 16.55767 , 16.77843 , 17.21998 , 17.44074 , 17.88229 , 18.10305 , 18.32385 , 18.5446 , 18.76536 , 18.76536 , 18.76536 , 18.76536 , 18.76536 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 6.999499 , 10.0618 , 11.37415 , 13.56155 , 14.8739 , 16.18632 , 17.0613 , 17.9362 , 18.37365 , 18.81118 , 19.24862 , 19.68607 , 19.68607 , 20.12352 , 20.12352 , 20.56105 , 20.56105 , 20.9985 , 20.9985 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 16.0645 , 23.67398 , 27.05602 , 29.59249 , 32.12901 , 34.24273 , 35.51101 , 36.35649 , 37.202 , 38.04749 , 39.31576 , 40.16124 , 41.00676 , 41.42948 , 41.85224 , 41.85224 , 42.275 , 42.69776 , 42.69776 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 14.40537 , 22.63703 , 24.69495 , 27.16443 , 29.22235 , 31.28028 , 32.92661 , 33.74975 , 34.16135 , 34.98449 , 35.39608 , 35.80768 , 36.21923 , 36.63082 , 36.63082 , 37.04242 , 37.45401 , 37.45401 , 37.86556 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-2,3,10.0,4.94,2000-4-9,100,,11,
 100 , 200 , 300 , 400 
 8 , 4 , 8 , 8 
 8.8 , 12.2 , 20.7 , 33.7 
 0 , 0 , 1 , 0 
 0.2025 , 0.4299999 , 0.6525 , 0.8925 , 1.128541 , 1.329048 , 1.572703 , 1.816358 , 2.051102 , 2.301102 , 2.543037 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
