1,0.001
2.03,1.1
1.14,1.2
0.83,0.9
0.97,0.9
0.88,0.9
0.49,0.5
0.54,0.9
1.31,1.0
0.59,0.3
0.44,0.4
0.35,0.4
1.57,1.0
0.35,0.4
0.70,1.5
0.69,1.6
2.02,2.0
1.31,0.6
0.35,0.3
2.69,3.8
3.43,2.6
1.39,0.7
0.53,1.8
1.28,0.7
0.42,2.3
4.66,5.3
5.06,3.9
3.29,3.0
2.64,3.8
4.57,5.2
5.50,5.4
4.98,5.0
4.94,4.7
4.68,3.8
3.81,3.5
3.14,2.6
2.24,2.2
2.61,2.8
2.55,2.4
2.41,2.6
3.02,3.3
3.38,2.9
3.55,3.8
3.89,3.2
2.93,3.1
3.81,4.7
4.93,4.2
3.34,3.4
2.64,2.8
2.15,1.4
0.93,1.1
1.40,0.9
3.06,3.2
3.27,3.0
3.15,3.1
3.13,3.0
3.13,3.3
3.91,4.6
4.89,4.9
5.79,5.8
4.98,4.8
4.12,3.4
3.26,3.2
3.33,3.5
3.54,3.6
4.07,4.4
5.00,4.6
4.38,4.3
4.41,4.9
5.60,6.9
8.18,9.0
8.83,7.2
7.20,7.4
7.51,6.8
6.85,5.4
4.69,4.7
5.89,7.4
6.90,6.5
6.29,5.5
5.22,5.2
5.20,5.1
5.15,4.6
4.34,4.1
4.97,5.9
5.36,4.8
5.38,6.4
6.74,6.7
6.99,7.3
7.50,8.3
11.27,11.7
11.57,11.4
10.63,10.1
9.73,9.0
8.39,9.3
12.26,12.0
12.03,10.8
9.30,8.0
8.35,7.9
8.28,7.8
10.44,13.7
14.45,14.1
12.55,12.0
10.98,7.4
8.58,9.2
12.24,12.8
11.33,10.9
9.08,6.8
5.83,5.6
5.50,5.8
6.83,7.6
8.32,8.7
9.16,8.1
7.46,7.1
6.92,7.2
7.57,8.5
9.21,8.6
7.23,7.4
8.70,11.7
11.92,11.0
10.34,8.1
6.93,6.8
7.03,7.8
8.70,9.6
9.53,7.4
7.00,6.8
6.68,7.0
9.09,11.9
11.30,9.0
8.25,7.9
7.83,9.0
10.99,11.4
11.49,12.5
12.79,11.8
9.51,8.7
7.99,7.8
9.06,10.5
11.48,12.6
13.50,12.9
12.74,12.2
11.84,11.1
10.36,9.7
8.98,9.5
12.29,11.7
9.49,6.9
8.03,8.7
8.25,8.6
8.64,8.5
8.55,9.1
9.79,11.1
11.63,10.1
9.53,9.6
9.32,9.4
9.15,9.0
9.17,9.0
9.11,9.3
9.37,9.3
9.80,10.8
10.38,10.2
10.29,12.7
12.41,12.2
12.26,12.3
12.79,12.7
11.35,10.7
11.15,10.5
10.37,10.0
8.75,8.3
8.07,9.4
10.85,11.9
12.71,13.3
13.11,12.4
11.90,13.6
14.17,13.9
13.01,11.5
9.97,8.9
8.11,8.0
8.90,9.5
9.48,10.7
11.86,11.3
10.50,9.8
10.00,10.7
11.14,11.6
11.34,10.5
10.00,9.8
10.21,11.0
10.76,9.8
9.13,8.7
8.33,8.7
9.82,10.6
12.09,12.3
10.76,9.8
9.11,9.0
8.85,8.7
8.91,9.7
10.26,10.2
9.47,8.4
8.44,8.5
8.72,9.3
10.52,11.8
13.27,14.5
14.76,14.9
13.70,12.9
10.71,9.5
8.91,8.6
8.21,8.5
9.22,9.6
9.56,9.5
9.55,9.6
9.43,9.3
8.94,8.9
8.69,8.6
8.48,8.8
9.39,10.2
10.97,11.5
12.01,12.3
12.58,12.1
10.94,10.7
11.01,11.6
12.06,11.0
9.56,9.2
9.09,9.0
8.71,8.8
8.82,8.8
8.87,8.9
8.90,9.5
9.79,11.7
12.03,12.2
0.00,12.2
END,END
