 2 , 1 
 0 , 2 
 0 , 3 
 0 , 4 
 0 , 5 
 0 , 6 
 0 , 6 
 0 , 5 
 0 , 5 
 0 , 6 
 0 , 8 
 0 , 7 
 0 , 7 
 0 , 6 
 0 , 8 
 0 , 11 
 4 , 17 
 0 , 15 
 0 , 14 
 0 , 11 
 0 , 5 
 0 , 4 
 0 , 4 
 0 , 4.5 
 0 , 5 
 0 , 5 
 0 , 5 
 0 , 4.5 
 0 , 4.5 
 0 , 3.5 
 0 , 4 
 0 , 3.5 
 0 , 4.5 
 0 , 4 
 0 , 4 
 0 , 3 
 6 , 3 
 0 , 2 
 0 , 3 
 0 , 4 
 0 , 3 
 0 , 4 
 0 , 4.5 
 0 , 4.5 
 0 , 5 
 0 , 6 
 0 , 8 
 0 , 7 
 0 , 7 
 0 , 7 
 0 , 8 
 0 , 8 
 0 , 7 
 0 , 4.5 
 8 , 7 
 0 , 6 
 0 , 6 
 0 , 5 
 0 , 4 
 0 , 4.5 
 0 , 5.5 
 0 , 7 
 0 , 9 
 0 , 11 
 0 , 13 
 0 , 17 
 0 , 21 
 0 , 23 
 0 , 17 
 0 , 17 
 0 , 26 
 0 , 23 
 0 , 21 
 0 , 13 
 10 , 12 
 0 , 11 
 0 , 12 
 0 , 12 
 0 , 11 
END,END
