 50 , 100 , 150 , 200 ,, 50 , 100 , 150 
Z02-1, 0.855144329896907 
0.691,3.28,0.6,0.025,0.0088163885,0.583,2.16,0.9,0.010,0.0197657968,0.463,2.40,0.8,0.003,0.0029348939,0.361,2.04,0.9,0.002,0.0024284343,,,,,
Z02-2, 0.922333333333333 
0.753,3.39,0.6,0.004,0.0040173370,0.640,2.26,0.9,0.005,0.0051795080,0.516,2.48,0.8,0.003,0.0029348939,0.410,2.12,0.9,0.002,0.0024284343,,,,,
Z02-3, 0.921005235602094 
0.751,3.40,0.6,0.004,0.0040173370,0.639,2.24,0.9,0.005,0.0051795080,0.515,2.48,0.8,0.003,0.0029348939,0.409,2.12,0.9,0.002,0.0024284343,,,,,
Z02-4, 0.967621052631579 
0.794,3.47,0.6,0.004,0.0040173370,0.679,2.30,0.9,0.005,0.0051795080,0.552,2.54,0.8,0.003,0.0029348939,0.443,2.18,0.9,0.002,0.0024284343,,,,,
