2,5.,6.,7
2,5.1,6.,8
2,5.2,6.,8
2,5.3,6.,7
2,5.4,6.,4.5
2,5.5,8.,7
2,5.6,8.,6
2,5.7,8.,6
2,5.8,8.,5
2,5.9,8.,4
2,6.,8.,4.5
2,6.1,8.,5.5
3,5.4,6.,7
3,5.5,6.,7
3,5.6,6.,13
3,5.7,8.,12
3,5.8,8.,13
3,5.9,8.,10
3,6.,8.,11
3,6.1,8.,12
3,6.2,8.,10
3,6.3,8.,10
4,5.5,6.,4.5
4,5.6,6.,4
4,5.7,6.,5
4,5.8,8.,7
4,5.9,8.,8
4,6.,8.,8
4,6.1,8.,4
4,6.2,8.,8
5,5.4,6.,6.5
5,5.5,8.,5.5
5,5.6,8.,5
5,5.7,8.,6
5,5.8,8.,6
5,5.9,8.,9
5,6.,8.,12
5,6.1,8.,27
6,5.4,8.,7
6,5.5,8.,6
6,5.6,8.,6
6,5.7,8.,7
6,5.8,8.,6
6,5.9,8.,6
6,6.,8.,6
6,6.1,8.,7
6,6.2,8.,7
9,5.5,6.6,7
9,5.6,6.6,7
9,5.7,6.6,8
9,5.8,6.6,7
9,5.9,6.6,6.5
9,6.,6.6,5.5
9,6.1,6.6,6.5
9,6.2,6.6,7.5
9,6.3,6.6,10
9,6.4,6.6,11
12,5.3,6.,6
12,5.4,6.,5
12,5.5,6.,5
12,5.6,8.,4
12,5.7,8.,4
12,5.8,8.,4
12,5.9,8.,4
12,6.,8.,4
12,6.1,8.,5
12,6.2,8.,9
12,6.3,8.,7
15,6.1,6.,6
15,6.2,7.8,6
15,6.3,7.8,7
15,6.4,7.8,8
15,6.5,7.8,7.5
15,6.6,7.8,7.5
15,6.7,7.8,9.5
15,6.8,7.8,8.5
15,6.9,7.8,8.5
16,5.4,8.,8
16,5.5,8.,9
16,5.6,8.,11
16,5.7,8.,9
16,5.8,8.,9
16,5.9,8.,12
18,5.7,6.,9
18,5.8,6.,9
18,5.9,6.,8
18,6.,6.,9
18,6.1,7.8,9
18,6.2,7.8,9
18,6.3,7.8,9
18,6.4,7.8,7
19,5.7,5.8,5
19,5.8,7.8,5
19,5.9,7.8,5
19,6.,7.8,5
19,6.1,7.8,6
19,6.2,7.8,7
19,6.3,7.8,10
19,6.4,7.8,8
19,6.5,7.8,9
19,6.6,7.8,7
END,END,END,END
