"1",326.15,1091,10,719.333851851852,.343615898936346,522.741925925926,574.580498872798
"1",.8,34,10,18.9051851851852,.60977582066222,9.85259259259259,12.1540622162004
"2",259.09,1706.36,9,786.58753968254,.62153874648631,522.83876984127,480.660213888402
"2",1.4,24,9,10.2071428571429,.756586053438883,5.80357142857143,5.37471337858219
"3",397,3696,10,1323.30603305785,.776740379565792,860.153016528926,721.355145999172
"3",1.5,24.1,10,11.595867768595,.580922188897,6.54793388429752,7.65087598730864
"4",457.86,3030.71,10,1606.62062068965,.521745082753921,1032.24031034483,1115.71660490508
"4",2.5,23.3,10,14.1137931034483,.55580402122112,8.30689655172414,9.51980025632771
"5",607.5,6166.67,10,2198.52146067416,.848376078564379,1403.01073033708,1106.2162459818
"5",4,29.2,10,16.6022471910112,.457919697819167,10.3011235955056,12.1499813823776
"6",699.33,7618.92,10,4163.44233606557,.611298734414882,2431.38616803279,2672.94592703501
"6",7.2,54.3,10,26.2114754098361,.598815438288619,16.705737704918,17.0194897237713
"7",1879.41,8538.7,10,4625.97084577114,.52480289206798,3252.69042288557,3204.21836595621
"7",8,60.9,10,32.6238805970149,.578173005082433,20.3119402985075,21.5775429768017
"8",2168.13,10306.25,10,5729.24877934272,.439177562950194,3948.68938967136,4255.70613560851
"8",8.2,71.4,10,40.0511737089202,.558058275921493,24.1255868544601,26.9617753799624
END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END
