1,平均值,36.3,49.5,79.2,103.8,0.0,0.0,0.0,0.0,9.1,13.07
1,小值平均值,35.0,48.0,74.8,87.5,0.0,0.0,0.0,0.0,15.3,10.44
1,标准值,32.1,44.5,64.4,49.2,0.0,0.0,0.0,0.0,29.7,4.08
