533,2,12.52,1000,6.27,2000
2,7.6,12.52,13,6.27
1,2.7,4000,6
3,3.7,2200,2
4,4.9,1400,3
5,6.1,5700,36
6,7.8,5900,36
7,9.8,4000,3
0,10.9,3000,66
8,13.0,11000,66

