8.82,71.4
9.54,75.8
8.91,74.2
7.78,74.8
8.99,76.8
10.59,81.1
9.88,95.3
9.58,93.2
8.74,90.7
8.72,77.4
11.52,80.7
12.75,96.7
12.13,102.9
9.86,101.8
9.43,98.8
9.54,88.9
7.75,85.4
7.12,78.2
7.16,72.5
7.87,72.9
9.75,75.8
10.39,85.7
10.04,92.7
8.73,86.9
8.02,84.3
8.75,77.4
10.45,47.5
11.90,77.6
11.89,107.5
14.43,109.5
15.32,115.9
14.44,140.2
12.96,134.8
11.26,123.9
10.00,121.9
9.97,112.8
9.70,99.7
9.35,99.0
9.56,95.8
8.46,92.4
7.44,87.0
7.14,76.5
6.81,76.7
7.33,77.2
8.06,77.2
8.45,78.4
7.98,78.4
0.00,78.4
END,END
