533,2,12.52,1000,6.27,2000
2,7.2,12.52,13.7,6.27
0,.6,6000,3
1,1.4,2500,2
0,2.1,2200,3
2,2.7,2200,36
3,4.2,1400,2
4,6,1300,3
5,7,2200,36
6,10.2,14000,36
0,11.4,4400,49
7,12.4,4200,2
0,12.9,4200,66
8,13.7,12000,66

