1,1.90, 778.6 , 2.449 , 4.675 , 27.02 ,-0.107 , 0.79 , 22.96 , 143.3 , 25648.96 ,
1,1.90, 874.1 , 2.222 , 5.445 , 30.33 ,-0.097 , 0.79 , 25.78 , 174.4 , 28071.43 ,
1,1.90, 1028.5 , 2.25 , 5.974 , 35.69 ,-0.079 , 0.79 , 30.33 , 206.3 , 33138.5 ,
1,1.90, 789.1 , 1.971 , 4.959 , 27.38 ,-0.092 , 0.79 , 23.27 , 166.2 , 24446.93 ,
END,END,END
