1,0.001
1.51,0.8
2.90,1.0
1.50,1.3
1.02,0.9
0.87,0.9
0.58,0.5
0.52,0.5
0.68,0.5
0.71,0.8
0.62,0.6
0.54,0.6
0.57,0.6
0.52,0.5
1.91,1.9
1.25,2.6
2.79,1.3
1.20,3.0
2.63,1.2
0.97,1.0
1.05,1.0
1.33,2.0
0.94,0.7
0.74,0.9
3.42,1.7
0.78,1.8
2.06,1.7
0.76,0.7
0.52,0.4
0.65,0.9
0.76,0.5
0.70,0.5
0.34,0.5
0.41,0.4
1.04,1.6
1.80,2.8
3.05,3.2
3.44,3.5
3.53,2.6
1.15,0.8
0.39,0.4
0.44,1.2
1.39,1.8
2.40,3.1
1.57,1.0
0.97,1.0
1.43,2.3
2.31,2.7
2.67,1.5
0.96,0.7
1.31,4.1
4.51,4.3
3.89,6.0
6.83,6.7
6.57,8.3
9.26,8.7
7.94,9.4
9.14,6.3
4.76,4.3
3.37,1.7
1.77,6.0
6.17,6.4
6.52,6.5
6.34,6.5
9.00,10.2
10.70,9.6
7.75,5.9
6.78,3.2
4.30,5.3
6.01,3.2
5.42,5.1
6.13,7.0
8.36,10.3
10.82,10.4
10.20,10.0
9.72,9.2
8.85,8.8
8.51,9.7
9.75,9.0
6.73,4.4
3.92,4.6
4.31,4.9
5.67,5.0
4.40,4.4
6.00,8.5
9.42,9.9
9.27,8.3
6.99,6.6
7.50,8.8
9.75,8.4
7.26,8.0
7.68,6.4
5.45,5.2
5.06,5.3
8.28,11.2
11.04,9.9
8.23,7.2
5.71,7.3
9.31,10.3
10.94,10.0
8.69,7.4
6.03,5.1
5.08,7.6
8.30,7.9
6.75,6.6
6.48,5.6
5.69,6.0
6.05,8.2
7.31,6.5
6.49,7.4
8.16,7.3
6.99,7.5
8.24,7.6
7.09,7.3
8.53,10.8
10.30,9.1
7.56,7.7
7.54,8.9
9.63,10.0
10.16,6.9
6.08,7.2
7.24,7.9
9.28,11.8
11.48,10.3
10.45,10.6
10.99,10.8
7.06,6.7
7.66,7.9
7.28,8.3
9.20,9.5
8.70,9.8
10.84,11.2
11.77,10.8
8.50,7.4
7.35,6.5
6.56,7.8
8.11,8.7
8.53,8.3
7.92,7.9
7.96,6.7
6.11,5.8
5.62,5.7
6.71,11.7
15.95,17.2
18.81,20.3
20.23,19.9
19.37,18.0
17.90,16.8
14.99,12.4
12.26,10.6
9.60,9.6
8.50,7.1
5.97,6.2
6.60,8.0
10.16,12.2
14.20,13.8
10.76,9.0
8.18,11.0
15.94,17.9
19.21,19.5
19.36,19.3
13.71,17.0
17.53,17.4
17.28,11.2
15.07,15.7
15.86,15.7
12.48,8.8
7.19,7.6
7.54,7.6
7.84,8.0
8.22,8.5
9.17,9.5
11.62,12.9
12.77,12.0
11.46,10.9
10.56,9.6
9.54,9.6
9.03,10.0
11.06,12.1
12.33,11.0
9.56,8.2
7.76,7.8
8.46,9.0
10.78,11.7
14.76,16.4
17.62,17.9
17.35,16.2
16.39,16.4
16.49,16.6
16.22,16.6
16.63,12.2
0.00,12.2
END,END
