1, 5.6 , 6.4 
2, 4.9 , 6.1 
3, 5.3 , 6.3 
4, 5.4 , 6.2 
5, 5.3 , 6.1 
6, 5.3 , 6.2 
7, 5.1 , 6 
8, 5.1 , 5.9 
9, 5.4 , 6.4 
10, 5.3 , 6 
11, 5 , 6.1 
12, 5.2 , 6.3 
13, 6 , 7 
14, 5.8 , 6.4 
15, 6 , 6.9 
16, 5.3 , 5.9 
17, 6.3 , 7.1 
18, 5.6 , 6.4 
19, 5.6 , 6.6 
20, 5.9 , 6.6 
END,END,END
