1,0.001
0.68,15.1
0.82,10.8
0.70,16.4
0.77,18.4
0.56,16.8
0.58,17.2
0.66,19.1
0.56,18.2
0.83,19.6
0.84,19.7
0.74,22.4
0.64,22.3
0.62,21.5
0.58,20.6
0.72,16.0
0.93,13.4
0.75,12.1
0.37,11.1
0.54,9.2
0.37,6.6
0.23,6.4
0.23,4.2
0.22,4.0
0.23,3.8
0.27,5.5
0.35,5.5
0.26,5.3
0.25,2.2
0.51,25.2
1.81,11.8
1.33,11.1
0.64,12.7
0.47,10.2
0.35,13.2
1.80,10.7
2.64,19.0
0.97,34.6
1.23,27.4
1.49,20.6
0.66,23.1
1.25,20.5
1.81,16.5
2.22,17.0
2.43,18.2
2.53,21.3
2.74,23.7
2.89,32.7
1.06,40.3
0.50,16.1
1.09,24.6
2.36,18.6
2.40,19.1
2.38,20.8
2.47,19.3
2.45,20.7
2.40,23.9
2.42,25.4
2.62,26.5
2.87,27.9
2.82,30.2
2.79,31.6
2.86,32.1
2.86,32.9
2.99,31.2
3.70,32.1
4.12,37.8
3.76,42.2
3.67,42.4
3.37,40.7
3.81,40.3
4.35,43.0
4.48,45.0
4.60,48.4
4.38,20.7
4.71,27.5
4.72,40.3
4.80,44.5
4.66,46.7
4.86,34.3
4.90,38.6
4.91,43.2
4.83,44.3
5.00,45.2
4.88,25.9
4.66,30.6
4.82,42.0
4.62,45.9
4.59,45.7
4.73,45.0
4.31,43.7
3.66,42.8
3.85,40.1
4.38,23.4
3.94,25.7
4.18,28.4
4.14,37.2
3.23,44.5
1.85,62.1
1.67,28.2
1.70,50.9
0.91,47.7
3.88,30.3
5.29,35.1
5.40,41.3
5.28,47.6
5.82,50.7
6.58,58.1
6.88,67.4
5.87,69.9
5.21,65.6
5.11,60.3
5.27,58.1
5.36,58.0
5.36,54.4
5.05,54.0
4.83,53.0
4.19,50.7
3.31,47.6
5.71,38.0
7.73,57.1
8.09,73.2
7.84,83.6
7.51,83.4
7.76,79.4
7.81,78.9
7.05,80.5
7.75,80.0
7.48,79.7
6.80,79.7
6.03,76.6
5.75,69.6
5.29,64.4
5.50,61.1
6.14,60.0
7.73,62.1
8.07,63.8
7.11,69.0
6.52,68.3
6.42,64.4
6.03,59.8
5.00,64.8
1.76,83.1
3.32,59.6
6.93,45.8
7.28,52.9
7.24,63.6
7.20,67.5
7.11,68.3
7.27,33.1
8.67,54.7
9.36,75.5
9.08,84.5
9.41,83.6
9.32,84.6
8.57,82.7
8.01,77.9
7.43,70.3
6.53,67.8
8.33,57.6
8.91,60.6
8.43,65.8
7.27,65.0
5.12,54.7
3.97,39.7
3.80,35.3
3.75,33.5
3.84,33.4
3.93,33.2
3.74,29.7
4.00,30.4
3.93,32.6
4.08,37.2
4.50,41.8
5.67,45.5
4.92,48.0
5.30,53.4
7.83,56.0
8.02,62.5
6.16,64.4
5.56,59.0
5.54,54.2
5.95,52.2
5.35,50.2
4.27,43.7
3.85,37.4
3.91,35.0
3.85,35.5
4.09,38.0
4.69,42.1
5.20,44.2
4.67,46.6
5.67,45.3
5.01,43.9
4.37,22.7
3.91,22.4
4.05,23.2
4.44,29.4
4.79,35.0
6.00,20.3
6.50,28.6
5.57,38.8
5.27,38.8
5.27,37.6
5.43,36.8
5.58,37.4
5.72,38.5
5.83,39.8
6.17,41.3
6.42,44.8
6.65,47.5
7.57,53.4
9.26,57.3
9.40,66.3
10.48,78.8
11.21,81.3
10.38,85.4
8.51,87.5
9.13,82.9
10.32,77.7
10.29,83.8
9.43,84.4
8.22,82.6
8.13,82.1
11.74,77.2
10.75,87.2
10.49,90.4
9.09,86.7
8.07,77.3
6.33,65.1
8.06,65.1
11.12,69.4
10.84,89.1
7.73,81.4
6.58,61.4
6.32,54.5
7.81,54.5
7.34,56.6
8.12,63.1
10.63,65.9
8.29,71.1
7.73,67.0
7.50,60.3
7.84,58.6
8.01,54.2
6.69,52.5
6.67,51.3
7.38,51.4
8.77,53.9
9.46,25.3
7.30,43.2
7.98,49.5
7.50,48.7
6.10,47.5
5.99,44.3
5.90,43.0
5.89,42.3
5.58,42.5
5.94,43.1
7.01,43.6
7.11,47.2
8.00,51.5
6.84,52.3
6.92,51.4
6.84,45.2
7.51,46.0
8.07,54.7
8.77,57.0
9.11,61.3
10.05,69.1
8.47,68.7
7.14,69.1
8.35,66.8
9.19,69.0
10.16,69.6
8.51,69.2
7.26,66.5
6.57,59.3
6.23,52.0
6.30,48.2
6.16,48.0
6.32,49.2
7.21,57.1
10.72,64.6
13.77,78.3
15.31,102.9
14.03,115.4
10.29,110.9
9.57,95.8
10.84,79.4
8.52,88.4
11.47,90.2
13.56,95.2
14.58,115.1
12.74,117.1
9.39,106.3
8.20,95.3
9.43,87.8
10.80,82.1
8.35,34.3
8.69,45.0
11.84,69.2
11.27,85.4
8.09,81.6
6.27,68.3
4.58,57.6
5.01,63.4
8.80,67.2
12.16,72.8
11.70,41.1
10.01,53.2
10.73,73.8
11.12,84.1
13.18,90.0
10.67,94.0
6.96,83.0
6.42,63.3
6.28,58.6
7.68,67.2
12.34,70.3
14.18,98.8
13.96,117.2
14.19,119.9
14.08,119.8
14.35,132.7
14.86,133.0
15.19,132.3
14.58,132.0
14.13,130.5
13.67,125.5
12.82,122.5
12.02,118.2
11.04,113.5
10.26,87.4
9.22,86.3
8.37,84.2
7.83,86.9
9.18,89.0
11.76,72.6
12.44,72.6
0.00,72.6
END,END
