 1 , 3 , 29.8807493999981 
 1 , 4 , 69.079739999999 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 4 , 85.5954815999969 
 1 , 3 , 33.4088663999976 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
 1 , 5 , 187.846581599994 
 1 , 5 , 127.493357399991 
 1 , 5 , 194.767373399993 
 1 , 5 , 202.319861399992 
 1 , 5 ,
