2,6.2,8.,7
2,6.3,8.,9
2,6.4,8.,11
2,6.5,8.,13
2,6.6,8.,17
2,6.7,8.,21
2,6.8,8.,23
2,6.9,8.,17
2,7.,8.,17
2,7.1,8.,26
2,7.2,8.,23
2,7.3,8.,21
2,7.4,8.,13
2,7.5,10.,12
2,7.6,10.,11
2,7.7,10.,12
2,7.8,10.,12
3,6.4,8.,9
3,6.5,8.,9
3,6.6,8.,9
3,6.7,8.,9
3,6.8,8.,11
3,6.9,8.,10
3,7.,8.,10
3,7.1,8.,8
3,7.2,8.,9
3,7.3,8.,9
3,7.4,8.,14
3,7.5,8.,14
3,7.6,8.,11
3,7.7,9.,15
3,7.8,9.,12
3,7.9,9.,12
3,8.,9.,14
3,8.1,9.,16
4,6.3,8.,15
4,6.4,8.,16
4,6.5,8.,17
4,6.6,8.,16
4,6.7,8.,15
4,6.8,8.,18
4,6.9,8.,16
4,7.,8.,20
4,7.1,8.,18
4,7.2,8.,22
4,7.3,8.,22
4,7.4,8.,22
4,7.5,8.,24
4,7.6,8.,15
4,7.7,9.,14
5,6.2,8.,27
5,6.3,8.,30
5,6.4,8.,30
5,6.5,8.,30
5,6.6,8.,33
6,6.3,8.,8
6,6.4,8.,9
6,6.5,8.,11
6,6.6,8.,12
6,6.7,8.,14
6,6.8,8.,14
6,6.9,8.,14
6,7.,8.,12
6,7.1,8.,12
6,7.2,8.,11
6,7.3,8.,13
6,7.4,8.,15
6,7.5,10.,15
6,7.6,10.,18
6,7.7,10.,21
6,7.8,10.,26
6,7.9,10.,17
6,8.,10.,19
6,8.1,10.,16
6,8.2,10.,15
6,8.3,10.,17
6,8.4,10.,13
6,8.5,10.,13
9,6.5,6.6,14
9,6.6,6.6,15
9,6.7,7.6,17
9,6.8,7.6,9
9,6.9,7.6,9
9,7.,7.6,12
9,7.1,7.6,15
9,7.2,7.6,16
9,7.3,7.6,16
9,7.4,7.6,15
9,7.5,7.6,14
9,7.6,9.6,15
9,7.7,9.6,13
9,7.8,9.6,18
9,7.9,9.6,22
9,8.,9.6,25
9,8.1,9.6,28
12,6.4,8.,9
12,6.5,8.,8
12,6.6,8.,10
12,6.7,8.,17
12,6.8,8.,20
12,6.9,8.,21
12,7.,8.,21
12,7.1,8.,18
12,7.2,8.,18
12,7.3,8.,18
12,7.4,8.,18
12,7.5,9.,18
12,7.6,9.,18
12,7.7,9.,18
12,7.8,9.,18
12,7.9,9.,18
12,8.,9.,15
12,8.1,9.,12
12,8.2,9.,11
12,8.3,9.,8
12,8.4,9.,9
15,7.,7.8,16
15,7.1,7.8,19
15,7.2,7.8,22
15,7.3,7.8,22
15,7.4,7.8,19
15,7.5,7.8,19
15,7.6,7.8,19
15,7.7,7.8,18
15,7.8,7.8,16
16,6.,8.,15
16,6.1,8.,13
16,6.2,8.,15
16,6.3,8.,16
16,6.4,8.,16
16,6.5,8.,18
16,6.6,8.,21
16,6.7,8.,21
16,6.8,8.,19
16,6.9,8.,18
16,7.,8.,18
16,7.1,8.,19
16,7.2,8.,19
16,7.3,9.,22
16,7.4,9.,22
16,7.5,9.,24
16,7.6,9.,17
16,7.7,9.,13
16,7.8,9.,13
16,7.9,9.,18
16,8.,9.,52
18,6.5,7.8,9
18,6.6,7.8,10
18,6.7,7.8,20
18,6.8,7.8,22
18,6.9,7.8,21
18,7.,7.8,23
18,7.1,7.8,25
18,7.2,7.8,26
18,7.3,7.8,23
18,7.4,7.8,21
18,7.5,7.8,22
18,7.6,7.8,19
18,7.7,7.8,18
18,7.8,7.8,22
19,6.7,7.8,11
19,6.8,7.8,17
19,6.9,7.8,22
19,7.,7.8,26
19,7.1,7.8,25
19,7.2,7.8,26
19,7.3,7.8,26
19,7.4,7.8,26
19,7.5,7.8,25
END,END,END,END
