 1 , .001 
 .36 , 39.5 
 .64 , 44.3 
 .46 , 61.8 
 .34 , 60.3 
 .28 , 34.3 
 .25 , 21.2 
 .18 , 23.4 
 .58 , 21.7 
 .3 , 14.5 
 .1 , 8.2 
 .19 , 18.3 
 .49 , 19 
 .07 , 16.4 
 .07 , 13.9 
 .07 , 13.1 
 .56 , 9.4 
 .49 , 9 
 .12 , 15.4 
 .13 , 11.4 
 .14 , 5.5 
 .16 , 4.8 
 .17 , 9.6 
 .2 , 8 
 .74 , 7.1 
 .76 , 7.5 
 .68 , 10.5 
 .5 , 16.2 
 .26 , 19.3 
 .27 , 14.7 
 .28 , 4.5 
 .19 , 4.7 
 .76 , 8.2 
 .57 , 15 
 .32 , 14.1 
 .12 , 8.3 
 .16 , 7.8 
 1.17 , 10 
 1.01 , 13.7 
 1.09 , 16 
 1.24 , 16.6 
 1.26 , 18 
 1.44 , 18.7 
 1.62 , 20.2 
 1.74 , 21.1 
 1.8 , 22.4 
 1.62 , 23.4 
 1.48 , 23.7 
 1.51 , 24 
 1.54 , 22 
 1.3 , 10.7 
 .99 , 16.1 
 1.37 , 16.2 
 1.18 , 17.5 
 .57 , 24.8 
 .35 , 23.8 
 .35 , 22.9 
 .38 , 15.9 
 .45 , 8.7 
 1.09 , 10.4 
 1.64 , 13.8 
 1.79 , 24.6 
 1.43 , 26.2 
 1.43 , 24.5 
 1.82 , 23.8 
 1.76 , 24.7 
 1.67 , 26 
 1.49 , 29.9 
 1.92 , 30.3 
 2.56 , 31.1 
 4.1 , 25.7 
 5.1 , 35.8 
 5.07 , 52.1 
 4.95 , 64.3 
 4.92 , 64.3 
 4.88 , 65.8 
 4.71 , 66.8 
 4.52 , 67.3 
 4 , 66.7 
 3.78 , 61.6 
 3.89 , 54.2 
 3.89 , 53.7 
 3.02 , 53.1 
 2.89 , 48 
 2.9 , 42.5 
 2.39 , 35.6 
 1.96 , 32.7 
 1.65 , 28.2 
 1.36 , 26 
 1.34 , 22.3 
 1.39 , 17.6 
 1.65 , 17.8 
 1.8 , 19.8 
 2.21 , 21.9 
 2.31 , 24.9 
 1.7 , 25.7 
 1.37 , 22.6 
 1.38 , 20.9 
 1.37 , 19.4 
 1.36 , 19.2 
 1.38 , 6.2 
 1.45 , 11.1 
 1.94 , 18.1 
 1.8 , 19.9 
 1.67 , 21 
 1.85 , 23.8 
 2.09 , 28.3 
 1.92 , 57.2 
 2.8 , 45.9 
 4.99 , 45.7 
 4.92 , 49.9 
 4.03 , 54.1 
 4.11 , 53.4 
 4.16 , 51.5 
 2.59 , 49.3 
 1.7 , 39.3 
 1.6 , 30.3 
 1.56 , 27 
 1.58 , 26.7 
 1.63 , 26.6 
 1.73 , 21.8 
 1.95 , 23.6 
 2.12 , 25.2 
 2.29 , 28.7 
 2.61 , 31.6 
 3.28 , 33.7 
 3.35 , 34.6 
 2.38 , 37.6 
 2 , 38 
 1.87 , 32.6 
 1.7 , 24.9 
 1.71 , 24.5 
 2.07 , 25.3 
 2.42 , 27.2 
 2.3 , 30.1 
 2.4 , 31.7 
 2.55 , 33.5 
 2.92 , 34.5 
 3.87 , 39.4 
 4.81 , 44.9 
 4.88 , 50.9 
 4 , 56.7 
 3.25 , 57.3 
 2.94 , 50.8 
 2.75 , 47.7 
 3.35 , 39.1 
 3.81 , 42.5 
 4.24 , 46.6 
 4.03 , 46.7 
 3.83 , 47.9 
 3.81 , 21.3 
 3.57 , 36.1 
 2.98 , 37.2 
 2.67 , 37.1 
 2.3 , 35.9 
 2.13 , 34.9 
 2.2 , 37.4 
 2.7 , 37.3 
 2.8 , 38.7 
 2.68 , .8 
 2.07 , 43.4 
 3.98 , 46.3 
 4.68 , 52.6 
 4.56 , 58.1 
 3.96 , 60.2 
 3.9 , 59 
 3.49 , 56.7 
 3.22 , 55.4 
 3.49 , 52.8 
 3.39 , 51.3 
 3.6 , 44.3 
 3.38 , 45.7 
 3.47 , 49 
 3.62 , 48.7 
 3.52 , 50.3 
 3.68 , 51.1 
 3.92 , 53 
 5.47 , 56.8 
 6.94 , 67.8 
 7.14 , 83.8 
 6.41 , 90.3 
 7.2 , 89.4 
 7.57 , 91.3 
 7.5 , 97.9 
 7.12 , 98.2 
 6.92 , 97.3 
 6.26 , 92.9 
 5.8 , 70.1 
 3.91 , 64.1 
 3.96 , 58.6 
 4.08 , 42.2 
 3.13 , 39.3 
 2.29 , 37.8 
 1.93 , 35.2 
 1.92 , 35.3 
 2.46 , 37.8 
 3.03 , 42.1 
 3.48 , 44.2 
 2.84 , 42.8 
 2.71 , 42.1 
 2.69 , 22.4 
 2.9 , 31.6 
 3.18 , 33.6 
 3.78 , 36.5 
 4.16 , 42.9 
 4.01 , 47.1 
 4.78 , 47.5 
 4.83 , 48.5 
 4.58 , 48.3 
 3.6 , 46.7 
 2.64 , 42 
 2.83 , 45.5 
 3.76 , 48.6 
 5.09 , 49.8 
 5.44 , 51 
 5.46 , 51.6 
 5.18 , 52.8 
 5.21 , 53.6 
 4.98 , 53 
 4.57 , 52.1 
 3.72 , 47.9 
 2.87 , 43.8 
 2.63 , 39.3 
 2.56 , 38.8 
 2.98 , 39.1 
 3.75 , 43.7 
 4.8 , 48.9 
 5.38 , 55.2 
 4.96 , 56.4 
 3.94 , 56.7 
 4.54 , 51.8 
 4.22 , 53.8 
 5.26 , 55.1 
 5.09 , 57.8 
 4.79 , 57.9 
 4.71 , 56 
 4.33 , 51.3 
 3.92 , 47.8 
 3.86 , 47.5 
 3.94 , 39.3 
 4.21 , 40.7 
 4.63 , 41 
 4.1 , 42.6 
 3.54 , 42.3 
 3.12 , 40.9 
 3.09 , 38 
 3.31 , 38.5 
 4.22 , 42.5 
 4.63 , 50.1 
 6.81 , 58.6 
 6.7 , 31.7 
 6.45 , 52 
 5.87 , 65.9 
 4.65 , 63.1 
 3.77 , 55.3 
 3.77 , 46.7 
 3.68 , 45.7 
 3.57 , 46.1 
 4.06 , 51.4 
 5.93 , 60.6 
 5.94 , 68.7 
 5.91 , 69.1 
 6.01 , 68.9 
 5.59 , 68.8 
 5.94 , 68.1 
 7.08 , 70.3 
 7.74 , 74.3 
 6.47 , 77.1 
 6.5 , 76.7 
 6.23 , 76.3 
 6.39 , 75.8 
 6.59 , 74.2 
 5.23 , 72.2 
 4.96 , 63.2 
 4.95 , 52 
 5.24 , 51.7 
 6.26 , 52.2 
 5.51 , 54.5 
 4.72 , 54.8 
 5.06 , 54.3 
 5.84 , 54.3 
 5.67 , 54.8 
 4.27 , 54.1 
 3.77 , 49 
 3.48 , 40.9 
 3.52 , 40 
 4.36 , 40.8 
 4.78 , 42.7 
 3.99 , 43.1 
 4.02 , 42.7 
 4.24 , 43.6 
 5.01 , 45.9 
 5.68 , 53.2 
 6.44 , 59.4 
 6.67 , 68 
 6.74 , 73.9 
 7.24 , 76 
 7.72 , 78.2 
 7.53 , 80.3 
 6.19 , 45.3 
 5.27 , 45.1 
 5.63 , 52.3 
 5.32 , 52.6 
 5.68 , 55.7 
 7.02 , 60.8 
 6.69 , 66.6 
 4.66 , 65.2 
 3.82 , 54.4 
 3.61 , 45.8 
 3.47 , 45.8 
 0 , 45.8 
END,END
